root_url,wget_url,target_ip,wget_url_size(KB),rtt(ms),bandwidth(Kbps)
https://www.ethnos.gr,https://www.ethnos.gr,104.22.41.84,673,0,386400
https://www.fcinter1908.it,https://www.fcinter1908.it,18.154.227.82,180,1,8160
https://caracol.com.co,https://caracol.com.co,23.46.150.50,1811,1,127200
https://cloud.mail.ru,https://cloud.mail.ru,95.163.57.16,520,130,7976
https://lipscosme.com,https://lipscosme.com,3.167.69.72,129,1,2416
https://p2p.athene.network,https://p2p.athene.network,104.21.96.147,233,1,3872
https://sunwavestoken.com,https://sunwavestoken.com,99.84.208.4,192,0,256000
https://web.omegle.onl,https://web.omegle.onl/_next/static/chunks/framework-5429a50ba5373c56.js,172.67.158.38,137,0,413600
https://tamil.goodreturns.in,https://tamil.goodreturns.in,172.64.148.186,560,1,508000
https://unu.im,https://unu.im/i/unu-logo3-1.svg,104.21.1.171,193,0,154400
https://www.dragonball-multiverse.com,https://www.dragonball-multiverse.com/en/news.html,212.129.51.63,113,80,5536
https://www.ilmattino.it,https://www.ilmattino.it,34.149.236.87,461,0,10320
https://g.pl,https://g.pl,80.252.0.132,294,112,4352
https://gp24.pl,https://gp24.pl,104.18.11.152,629,1,44080
https://myhdxxx.com,https://myhdxxx.com/thumbs/59/59956003.jpg,104.21.41.176,102,1,319200
https://www.gloucestershirelive.co.uk,https://www.gloucestershirelive.co.uk,99.84.208.99,689,1,9040
https://www.google.com,https://www.google.com,142.251.167.105,270,1,48640
https://www.babepedia.com,https://www.babepedia.com/fancybox4/fancybox.umd.js,104.27.202.88,103,0,354400
https://m.reklama5.mk,https://m.reklama5.mk/Content/images/v2/app-banner-r5.png,37.61.200.238,125,92,2712
https://napensii.ua,https://napensii.ua,172.67.155.14,656,1,23440
https://www.marthastewart.com,https://www.marthastewart.com,146.75.30.137,217,1,32159
https://www.lamontagne.fr,https://www.lamontagne.fr,104.18.23.156,236,1,11040
https://www.rosario3.com,https://www.rosario3.com,108.138.64.62,256,0,197600
https://futbolparatodostv.net,https://futbolparatodostv.net/es/wp-content/cache/autoptimize/js/autoptimize_bc9fc85856e69e4286e2800473d24e36.js,172.67.223.120,141,1,119200
https://www.xnalgas.com,https://www.xnalgas.com/wp-content/themes/ttp/library/images/bannerHome.png,15.235.51.219,137,13,25840
https://www.equibase.com,https://www.equibase.com,45.60.75.33,491,0,2952
https://descomplica.com.br,https://descomplica.com.br,13.249.39.117,165,0,10560
https://www.hit789.com,https://www.hit789.com/_next/static/chunks/framework-901c0df864e02689.js,104.18.26.213,127,0,410400
https://www.civitatis.com,https://www.civitatis.com,146.75.29.91,198,1,244800
https://www.ufc.com,https://www.ufc.com,146.75.30.133,105,1,427200
https://hayalistic.com.tr,https://hayalistic.com.tr,104.21.59.205,260,1,21600
https://m.hbvl.be,https://m.hbvl.be,104.17.125.193,1524,0,786400
https://www.cenariomt.com.br,https://www.cenariomt.com.br,104.26.8.119,659,1,17520
https://accounts.google.com,https://accounts.google.com,142.251.111.84,671,1,99200
https://www.radiofrance.fr,https://www.radiofrance.fr,23.48.203.110,1568,0,1536
https://terrikon.com,https://terrikon.com/football/ukraine/championship/table,172.66.42.221,103,1,81600
https://corp.airg.com,https://corp.airg.com,99.86.229.25,311,0,368800
https://sihce.minsa.gob.pe,https://sihce.minsa.gob.pe/logincentral/static/vendor/bootstrap/css/bootstrap.min.css,104.18.21.224,152,0,303200
https://takipcitime.com,https://takipcitime.com/assets/bootstrap/css/bootstrap-paper.min.css,65.21.121.68,138,117,3136
https://lee.hpplus.jp,https://lee.hpplus.jp,99.84.108.33,249,1,1360
https://www.moviepilot.de,https://www.moviepilot.de,104.18.33.103,359,1,646400
https://4545.to,https://4545.to,104.26.0.205,107,0,5968
https://blikkruzs.blikk.hu,https://blikkruzs.blikk.hu,18.165.83.70,217,1,9280
https://downloadhub.contact,https://downloadhub.contact,104.21.90.26,275,1,23520
https://ru.mult-porno.app,https://ru.mult-porno.app,172.67.193.246,175,1,4920
https://amarmatka.co,https://amarmatka.co/jodichart/deluxe-jodi-chart.php,104.21.63.217,120,1,313600
https://www.2ememain.be,https://www.2ememain.be/cp/91/acheter-voiture/,99.84.208.111,200,1,17120
https://timesofmalta.com,https://timesofmalta.com,172.67.10.89,175,1,15280
https://www.autohero.com,https://www.autohero.com,18.160.46.48,297,1,33920
https://pointmall.aeon.co.jp,https://pointmall.aeon.co.jp,45.60.0.176,373,1,4768
https://exame.com,https://exame.com,179.191.177.77,400,0,105600
https://globfone.com,https://globfone.com,104.26.9.8,116,0,6048
https://gogoanime3.co,https://gogoanime3.co,104.26.14.170,196,1,7032
https://moneyearn24.com,https://moneyearn24.com/images/resource/globe-1.jpg,15.235.164.111,129,230,1400
https://www.minijuegos.com,https://www.minijuegos.com,104.26.13.2,325,0,24880
https://www.timesofisrael.com,https://www.timesofisrael.com,104.18.7.47,320,1,215200
https://www.lateja.cr,https://www.lateja.cr,104.96.221.57,346,1,6912
https://www.gandul.ro,https://www.gandul.ro,172.67.73.105,276,1,18480
https://appsmais.com,https://appsmais.com/wp-content/uploads/2024/01/img-appm-2.png,104.21.61.82,266,1,122400
https://magmix.jp,https://magmix.jp/wp-content/uploads/2025/07/240716_Potafes_01.jpg,172.67.68.140,118,0,139200
https://mpo1221prime.com,https://mpo1221prime.com,172.67.157.181,1859,1,11280
https://www.crosswordsolver.com,https://www.crosswordsolver.com,34.122.12.204,135,24,14240
https://www.roman.co.uk,https://www.roman.co.uk,104.18.36.169,235,0,21440
https://hoanghamobile.com,https://hoanghamobile.com,103.28.37.130,512,236,4336
https://streamcool.pro,https://streamcool.pro/video/js/jquery.js,172.67.68.89,259,0,476000
https://www.portalinsights.com.br,https://www.portalinsights.com.br,172.67.222.50,238,1,284000
https://www.idfcfirstbank.com,https://www.idfcfirstbank.com,23.207.145.213,889,0,6584
https://www.smartprix.com,https://www.smartprix.com/mobiles/,172.66.43.77,177,0,148000
https://a24.ohli24.com,https://a24.ohli24.com/img/2024/al.gif,104.21.40.58,795,0,283200
https://ami.by,https://ami.by/media/system/js/mootools-core.js,178.159.45.242,152,113,2144
https://supercell.com,https://supercell.com/_next/static/chunks/framework-0a1398323079f1a5.js,99.84.208.22,137,1,106400
https://standardnews.com,https://standardnews.com,104.16.240.144,110,0,437600
https://oldi.sussytoons.com,https://oldi.sussytoons.com,172.67.206.158,187,1,14960
https://www.gemo.fr,https://www.gemo.fr,18.160.10.22,501,0,11840
https://www.lifee.cz,https://www.lifee.cz,185.175.84.23,148,105,3824
https://www.hollisterco.com,https://www.hollisterco.com,146.75.29.91,459,1,198400
https://www.jpost.com,https://www.jpost.com,34.149.213.158,198,0,78560
https://sexosintabues30.com,https://sexosintabues30.com/wp-includes/css/dist/block-library/style.min.css,172.67.136.111,109,1,128000
https://planoscelular.claro.com.br,https://planoscelular.claro.com.br,192.229.162.2,244,1,299200
https://www.iodonna.it,https://www.iodonna.it,99.84.208.56,202,1,8880
https://goindian.net,https://goindian.net,104.21.73.77,120,1,379200
https://free02.hackerdoslot.com,https://free02.hackerdoslot.com/app/img/games/Fortune-Mousex--654d10038be41-766x1024.jpg,154.41.250.56,113,56,5760
https://m.bulbapedia.bulbagarden.net,https://m.bulbapedia.bulbagarden.net/wiki/Browse:Characters,104.21.233.239,157,0,364800
https://pickmypostcode.com,https://pickmypostcode.com/app/themes/fpl/assets/videos/1MillionBG-720p.mp4,192.248.162.241,688,78,13840
https://raja328top.shop,https://raja328top.shop,172.67.188.129,554,0,12640
https://www.betexplorer.com,https://www.betexplorer.com,188.92.41.190,147,94,4088
https://travel.insightroster.com,https://travel.insightroster.com,104.21.76.35,407,1,96000
https://hiring.amazon.com,https://hiring.amazon.com/app/main.prod.js,3.167.56.35,6575,1,67040
https://br.bolavip.com,https://br.bolavip.com,13.32.208.61,1052,0,7496
https://www.rusfootball.info,https://www.rusfootball.info,176.99.14.23,199,131,4024
https://www.star.gr,https://www.star.gr,194.219.115.148,384,135,5024
https://asg.to,https://asg.to,50.115.119.166,165,48,6848
https://minfin.com.ua,https://minfin.com.ua,172.67.73.11,139,0,120000
https://sattamatkaresult.net,https://sattamatkaresult.net/static/js/jquery-3.6.0.min.js,172.67.73.38,164,0,115200
https://www.onlymyhealth.com,https://www.onlymyhealth.com,23.0.19.20,270,0,386400
https://www.posta.com.tr,https://www.posta.com.tr,135.148.55.194,172,2,212800
https://www.wordhippo.com,https://www.wordhippo.com,173.231.200.231,196,64,6096
https://www.anime-suba.com,https://www.anime-suba.com/jq/jquery-3.5.1.js,172.67.71.221,141,0,552000
https://zellbury.com,https://zellbury.com,23.227.38.65,607,1,144000
https://www.rogers.com,https://www.rogers.com,23.214.242.180,163,1,217600
https://bmcstaff.com,https://bmcstaff.com,89.117.27.252,202,301,1360
https://es.novelcool.com,https://es.novelcool.com,172.67.73.203,369,0,10160
https://malayalam.filmibeat.com,https://malayalam.filmibeat.com,172.64.147.39,564,1,457600
https://nwm.bancoestado.cl,https://nwm.bancoestado.cl,23.222.79.184,538,0,618400
https://studygovthub.com,https://studygovthub.com,154.41.250.11,179,57,4016
https://pakobserver.net,https://pakobserver.net,172.67.167.30,485,0,22800
https://portland.craigslist.org,https://portland.craigslist.org/search/ccc,208.82.237.242,190,1,362400
https://www.stream.cz,https://www.stream.cz/videa/zabava,77.75.79.65,151,99,3936
https://reality.idnes.cz,https://reality.idnes.cz/s/prodej/byty/,185.17.117.162,137,99,2760
https://girondins4ever.com,https://girondins4ever.com,104.21.65.87,114,1,85600
https://litboom.ru,https://litboom.ru/uploads/posts/2024-08/1722610843_greshnyj-brak.webp,104.21.10.187,105,0,134400
https://www.icai.org,https://www.icai.org/post/icai-eoi-tenders,13.250.89.81,182,245,2928
https://www.jn.pt,https://www.jn.pt/img/favicon/android-chrome-512x512.png,172.67.71.226,107,1,276800
https://www.pornorama.com,https://www.pornorama.com,104.16.155.115,177,1,10720
https://www.skyradar.pl,https://www.skyradar.pl/feeds/posts/default,172.253.115.121,218,1,274400
https://ww8.mangakakalot.tv,https://ww8.mangakakalot.tv,104.21.49.111,369,1,358400
https://shayanews.com,https://shayanews.com,31.193.186.247,264,254,3504
https://www.save70.com,https://www.save70.com,107.154.139.143,130,1,30640
https://www.beyazperde.com,https://www.beyazperde.com,104.18.42.225,388,0,166400
https://mangasee123.com,https://mangasee123.com,172.67.211.38,156,1,14720
https://www.novelhall.com,https://www.novelhall.com/upload/images/article/20230424/1682315445.png,104.26.9.235,1852,0,368000
https://bandishare.io,https://bandishare.io,104.26.5.233,133,1,372800
https://folha.qconcursos.com,https://folha.qconcursos.com,104.18.39.148,560,0,684000
https://pixhentai.com,https://pixhentai.com,104.21.86.25,139,0,4576
https://news.walla.co.il,https://news.walla.co.il,13.249.39.55,545,0,6400
https://www.som777.com,https://www.som777.com/_next/static/chunks/framework-901c0df864e02689.js,104.18.5.207,127,0,228000
https://dennikn.sk,https://dennikn.sk,172.67.4.174,438,0,13360
https://fconline.garena.vn,https://fconline.garena.vn,125.212.198.39,183,258,1728
https://redtube.net.pl,https://redtube.net.pl,141.95.32.185,134,87,4112
https://www.elindependiente.com,https://www.elindependiente.com,146.255.16.194,287,85,6728
https://www.smhi.se,https://www.smhi.se,91.192.30.117,265,110,6464
https://bangla.bdnews24.com,https://bangla.bdnews24.com,104.21.57.238,258,1,6048
https://www.decathlon.cz,https://www.decathlon.cz,172.64.154.47,377,1,14000
https://sp.sbisec.co.jp,https://sp.sbisec.co.jp,103.71.158.40,142,163,1792
https://www.kycport.com,https://www.kycport.com/_next/static/chunks/fd9d1056-fe258fd832bb9e46.js,104.26.15.36,168,1,435200
https://www.tourprom.ru,https://www.tourprom.ru,172.67.71.92,196,0,2104
https://www.sexfreehdxxxin.com,https://www.sexfreehdxxxin.com/videos,185.213.89.217,135,89,4160
https://asianpinay.com,https://asianpinay.com,104.21.233.247,208,1,460800
https://eitaa.com,https://eitaa.com/assets/images/home-img-desktop-phone.png,2.189.58.5,252,204,424
https://leaktube.net,https://leaktube.net,205.209.100.35,273,7,66320
https://tamil.filmibeat.com,https://tamil.filmibeat.com,104.18.40.217,576,0,390400
https://www.dollargeneral.com,https://www.dollargeneral.com,23.48.203.170,489,0,313600
https://www.gecce.com.tr,https://www.gecce.com.tr,172.67.160.72,132,1,211200
https://www.modrykonik.sk,https://www.modrykonik.sk,217.16.191.15,757,104,5864
https://www.songkick.com,https://www.songkick.com/artists,146.75.30.217,124,1,4408
https://fapnfuck.com,https://fapnfuck.com,104.21.42.73,186,1,16400
https://betphoenix.site,https://betphoenix.site/js/chunk-vendors.0dd89bd9.js,138.201.223.200,279,98,7576
https://redporn.porn,https://redporn.porn,172.67.169.8,102,0,428800
https://pwetan.com,https://pwetan.com/wp-content/cache/wpfc-minified/dh8pgu19/61ho0.css,104.21.26.32,109,1,452000
https://www.interez.sk,https://www.interez.sk,172.67.75.249,176,0,444000
https://www.holidify.com,https://www.holidify.com,172.67.71.54,212,1,328000
https://cadunicobrasil.com.br,https://cadunicobrasil.com.br,170.81.42.50,223,139,3216
https://espanol.yahoo.com,https://espanol.yahoo.com,74.6.143.25,233,14,13120
https://notificaciones.scba.gov.ar,https://notificaciones.scba.gov.ar/Scripts/jquery-ui-1.11.4.js,200.0.234.119,475,143,6488
https://www.film.ru,https://www.film.ru,82.202.230.56,422,133,6720
https://test-english.com,https://test-english.com,104.26.15.251,132,1,147200
https://www.dot-st.com,https://www.dot-st.com,23.204.215.181,323,0,105600
https://finans.mynet.com,https://finans.mynet.com,51.81.107.96,477,1,407200
https://sud.ua,https://sud.ua,104.22.61.188,104,0,9280
https://www.nine.com.au,https://www.nine.com.au,146.75.30.133,1697,1,788000
https://www.realme.com,https://www.realme.com,18.140.100.212,306,244,2592
https://banco.santander.cl,https://banco.santander.cl/personas/javascript/site-92294de312ac1e42d0c4a4715e90feaca75909978622fadd6521f2e3c3de3110.js,23.48.104.69,584,0,3744
https://e24.no,https://e24.no,195.88.55.47,126,98,2576
https://klops.ru,https://klops.ru,172.67.163.40,290,0,8400
https://sede.seg-social.gob.es,https://sede.seg-social.gob.es,23.48.203.102,143,0,7920
https://www.irasutoya.com,https://www.irasutoya.com,172.253.115.121,168,1,168800
https://www.trtspor.com.tr,https://www.trtspor.com.tr,18.154.227.31,429,1,15920
https://www.sportsseier.com,https://www.sportsseier.com/mobile/si/js/react/react.development.js,18.165.83.96,108,1,1176
https://www.topsante.com,https://www.topsante.com,104.26.5.125,501,1,22160
https://zip-new.com,https://zip-new.com/js/142-51378104.js,104.21.11.153,215,1,8720
https://app.pestpac.com,https://app.pestpac.com/scripts/jquery/jquery-ui.custom.js,54.197.212.208,535,1,154400
https://www.liverpoolecho.co.uk,https://www.liverpoolecho.co.uk,99.86.229.29,1295,0,5256
https://www.superguidatv.it,https://www.superguidatv.it,104.22.22.201,328,0,196000
https://www.homesandgardens.com,https://www.homesandgardens.com,146.75.30.114,738,1,599200
https://www.topcv.vn,https://www.topcv.vn,104.22.47.243,894,1,10480
https://www.tiktok.com,https://www.tiktok.com,23.46.150.42,170,1,263200
https://beneficioshoje.com.br,https://beneficioshoje.com.br,200.11.121.15,137,121,3000
https://bikroy.com,https://bikroy.com,172.67.42.154,391,1,4288
https://www.olx.uz,https://www.olx.uz,3.162.112.46,153,2,4408
https://www.chotot.com,https://www.chotot.com,104.18.36.51,113,1,3880
https://shinden.pl,https://shinden.pl/f/js/tag-description-pl.js,104.21.47.210,103,1,300800
https://viaggi.nanopress.it,https://viaggi.nanopress.it,217.70.144.102,150,95,3144
https://www.mutualfundssahihai.com,https://www.mutualfundssahihai.com/sites/default/files/inline-images/live-img.png,18.165.83.70,134,1,245600
https://www.rnz.co.nz,https://www.rnz.co.nz,146.75.30.133,148,1,380800
https://tunneltraffic.online,https://tunneltraffic.online/static/js/main.e1dd804b.js,104.21.17.234,169,1,406400
https://m.clien.net,https://m.clien.net,219.251.142.13,133,182,1464
https://www.rtl.be,https://www.rtl.be,23.222.79.195,134,1,252800
https://ru.sex-studentki.guru,https://ru.sex-studentki.guru,104.21.49.17,182,1,4968
https://www.gry-online.pl,https://www.gry-online.pl,104.26.15.113,149,0,296800
https://www.pcgamesn.com,https://www.pcgamesn.com,172.67.25.229,139,0,359200
https://bg.m.wikipedia.org,https://bg.m.wikipedia.org,208.80.154.224,180,1,128800
https://livetv815.me,https://livetv815.me/enx/livescore/,172.67.196.148,725,1,24560
https://www.epicsports.me,https://www.epicsports.me,172.253.115.121,255,1,94400
https://www.weeronline.nl,https://www.weeronline.nl,104.18.0.20,244,1,359200
https://www.terabox.com,https://www.terabox.com/ndbs/nd_bundle_430546.js,210.148.85.47,275,165,3272
https://www.mopo.de,https://www.mopo.de,99.84.191.48,327,0,9520
https://jntukexams.net,https://jntukexams.net,104.21.93.4,146,0,3056
https://noticiastrabajo.huffingtonpost.es,https://noticiastrabajo.huffingtonpost.es,3.167.56.74,158,1,400800
https://prmovies.pet,https://prmovies.pet,172.67.203.157,202,0,17680
https://www.noticiasdenavarra.com,https://www.noticiasdenavarra.com,146.75.30.133,843,1,738400
https://www.recipetineats.com,https://www.recipetineats.com,3.167.56.91,550,1,472800
https://www.prozeny.cz,https://www.prozeny.cz,77.75.78.107,416,98,8080
https://www.morgenpost.de,https://www.morgenpost.de,13.249.39.69,641,1,559200
https://www.buienradar.be,https://www.buienradar.be,23.215.0.201,166,0,78320
https://born2be.com.ro,https://born2be.com.ro,34.120.237.21,213,0,6320
https://goku.sx,https://goku.sx/js/group_1/app.min.js%3Fv%3D1.1,172.67.134.175,743,0,20160
https://jisin.jp,https://jisin.jp,99.84.191.79,127,0,1112
https://binbaz.org.sa,https://binbaz.org.sa,104.21.76.47,219,0,295200
https://ukrfootball.ua,https://ukrfootball.ua,172.67.160.118,122,1,356000
https://www.bonprix.nl,https://www.bonprix.nl,23.56.8.181,325,0,57360
https://www.decathlon.nl,https://www.decathlon.nl,104.18.37.126,428,0,35440
https://www.metrobyt-mobile.com,https://www.metrobyt-mobile.com,96.6.42.176,232,0,8400
https://www.yaoiflix.dev,https://www.yaoiflix.dev/wp-content/uploads/2021/10/instagram.png,104.21.37.233,309,1,288000
https://www.autoscout24.be,https://www.autoscout24.be/as24-home/assets/external/javascripts/languageSelector.aaf6d75c4b14b46c3c38.min.js,52.85.132.78,173,0,6808
https://www.detmir.ru,https://www.detmir.ru,178.248.232.181,1214,0,15280
https://actualidad.rt.com,https://actualidad.rt.com,89.191.237.193,208,126,4336
https://www.olx.kz,https://www.olx.kz,18.67.65.69,153,1,418400
https://shop.nijisanji.jp,https://shop.nijisanji.jp,104.18.8.168,123,1,5808
https://www.indiangaysite2.com,https://www.indiangaysite2.com,104.26.2.193,112,1,404000
https://www.animeunity.to,https://www.animeunity.to,104.26.10.42,196,0,11760
https://www.mercadolibre.com.uy,https://www.mercadolibre.com.uy,3.167.56.104,235,1,700000
https://www.khafan.net,https://www.khafan.net,172.67.137.56,137,1,78000
https://www.news1.kr,https://www.news1.kr,23.46.150.75,581,1,7840
https://indiansexbar.mobi,https://indiansexbar.mobi,172.67.172.211,107,2,11120
https://m.teleman.pl,https://m.teleman.pl/stations/Cartoon-Network,195.201.153.25,113,98,2976
https://quran.nu.or.id,https://quran.nu.or.id,104.21.69.147,407,0,400800
https://mangakatana.com,https://mangakatana.com,77.73.68.65,127,113,4472
https://www.apuestasroyal.com,https://www.apuestasroyal.com/assets/modal/logo-marca.png,172.67.73.190,138,0,345600
https://www.dtdc.in,https://www.dtdc.in/img/slides/Website_Banner_Sheer.jpg,159.60.136.221,558,1,4624
https://fangsung.com,https://fangsung.com,172.67.163.110,340,1,2992
https://concursosnobrasil.com,https://concursosnobrasil.com/ads/prebid9.7.0.js,172.67.5.91,274,0,461600
https://monitor.macromill.com,https://monitor.macromill.com/wp-content/uploads/2017/02/chara_banner-1.png,3.167.112.66,246,1,6608
https://wordunscrambler.me,https://wordunscrambler.me/wordle-words-list,173.230.151.12,150,61,6360
https://www.espn.com.co,https://www.espn.com.co,99.84.108.68,196,1,389600
https://goal3.co,https://goal3.co,104.26.15.148,299,0,413600
https://results.elections.europa.eu,https://results.elections.europa.eu,3.167.56.98,429,1,394400
https://www.band.uol.com.br,https://www.band.uol.com.br,200.147.36.53,721,114,12000
https://www.hellowork.com,https://www.hellowork.com,20.74.42.26,257,148,4560
https://www.dsij.in,https://www.dsij.in,192.124.249.113,374,1,3016
https://444.hu,https://444.hu,104.26.2.82,376,0,572000
https://aagmaal.mba,https://aagmaal.mba,172.67.222.175,144,0,14320
https://m.shein.co.uk,https://m.shein.co.uk,23.46.238.91,909,0,114400
https://www.todocoleccion.net,https://www.todocoleccion.net,104.20.3.51,160,1,320000
https://www.maalaimalar.com,https://www.maalaimalar.com,23.46.238.83,878,0,27920
https://www.viabcp.com,https://www.viabcp.com,104.20.53.240,451,0,175200
https://www.skai.gr,https://www.skai.gr,136.243.110.118,199,99,5400
https://fbsquadx.com,https://fbsquadx.com,172.67.69.213,106,1,10480
https://m.made-in-china.com,https://m.made-in-china.com,172.64.154.139,412,1,312000
https://hogatoga.com,https://hogatoga.com,162.159.137.54,135,1,101600
https://on85569.com,https://on85569.com/assets/css/vendor/bootstrap/bootstrap.min.css,92.243.74.3,106,1,280800
https://www.seher.no,https://www.seher.no,172.64.147.190,596,0,4760
https://www.llbean.com,https://www.llbean.com,23.207.130.32,459,1,31840
https://www.pornodoido.com,https://www.pornodoido.com/assets/js/libs.8a96b71ad8e28cdc.js,104.21.234.22,113,1,65519
https://clicks.co.za,https://clicks.co.za,104.16.220.132,254,1,28720
https://ma.rusuchka.vip,https://ma.rusuchka.vip,104.21.70.81,123,1,11120
https://www.justjared.com,https://www.justjared.com/feed/,104.18.3.201,125,1,358400
https://www.weerplaza.nl,https://www.weerplaza.nl,104.18.0.204,109,1,326400
https://www3.animefenix.tv,https://www3.animefenix.tv,104.21.27.111,111,1,96800
https://www.waho.pro,https://www.waho.pro/npm/vant%402.10/lib/vant.min.js,104.21.84.239,248,1,4080
https://hdroom.xxx,https://hdroom.xxx,104.21.44.191,368,0,246400
https://fr.shopping.rakuten.com,https://fr.shopping.rakuten.com,18.160.10.120,385,1,11520
https://tenshoku.mynavi.jp,https://tenshoku.mynavi.jp,18.165.98.31,212,1,5976
https://ve.lt,https://ve.lt,172.67.72.166,679,1,23840
https://www.freeconvert.com,https://www.freeconvert.com,104.22.56.144,236,0,451200
https://odia.ig.com.br,https://odia.ig.com.br,104.18.25.14,136,1,200000
https://www.malavida.com,https://www.malavida.com,23.46.238.112,120,0,30480
https://www.vijayavani.net,https://www.vijayavani.net,172.67.73.144,258,1,21840
https://finanse.wp.pl,https://finanse.wp.pl,212.77.98.136,267,120,4648
https://porno-apk.com,https://porno-apk.com/sitemap.php,188.138.68.156,155,92,6728
https://www.haydigiy.com,https://www.haydigiy.com,104.26.5.14,281,0,365600
https://video.ijavhd.com,https://video.ijavhd.com/video/waking-up-my-big-tit-stepsister-for-some-morning-sex/,104.22.56.141,121,1,193600
https://www.megatube.xxx,https://www.megatube.xxx,172.67.198.183,297,0,27520
https://www.chevrolet.com.mx,https://www.chevrolet.com.mx,23.222.79.152,172,0,3440
https://811bet.com,https://811bet.com/assets/vendor~cdd60c62.3c60f82eaf6179feae0f.js,104.18.13.105,160,1,337600
https://download.happymod.com,https://download.happymod.com,172.67.186.170,163,1,87200
https://mondo.rs,https://mondo.rs,37.19.207.34,992,1,166400
https://motchillj.tv,https://motchillj.tv/template/dist/css/bootstrap.min.css,104.21.61.96,118,1,87200
https://www.autocentrum.pl,https://www.autocentrum.pl,193.17.41.39,144,116,3616
https://www.cdkeys.com,https://www.cdkeys.com,104.18.5.40,329,1,81600
https://xxxpornhd.pro,https://xxxpornhd.pro,162.254.191.59,155,52,7536
https://www.firstcry.com,https://www.firstcry.com,23.222.79.27,107,0,36960
https://bollyflix.wales,https://bollyflix.wales,172.67.128.220,100,1,52800
https://glee.mbelik.com,https://glee.mbelik.com/assets/js/video.js,172.67.205.56,558,1,487200
https://le10sport.com,https://le10sport.com,104.18.40.149,98,1,392000
https://l.clips4sale.com,https://l.clips4sale.com,104.18.24.62,128,0,313600
https://tradingfx.live,https://tradingfx.live,104.21.32.78,112,1,9680
https://www.bbva.mx,https://www.bbva.mx,23.204.216.158,316,1,443200
https://www.equidia.fr,https://www.equidia.fr,52.85.132.116,711,1,8720
https://www.pornid.xxx,https://www.pornid.xxx,213.174.152.201,303,1,414400
https://www.otodom.pl,https://www.otodom.pl,3.162.103.39,209,1,270400
http://hentasis1.top,http://hentasis1.top/templates/hentasis/style/engine.css,45.147.197.15,110,117,2000
https://content.insightjuction.com,https://content.insightjuction.com,104.21.79.131,407,1,84800
https://news.golfdigest.co.jp,https://news.golfdigest.co.jp,18.67.76.124,137,1,1888
https://news.indiagovtexam.in,https://news.indiagovtexam.in,154.62.106.181,292,58,4248
https://tejaratnews.com,https://tejaratnews.com,31.193.186.247,415,270,3960
https://www.0352.ua,https://www.0352.ua,104.21.94.84,377,1,12480
https://www.channelnewsasia.com,https://www.channelnewsasia.com,23.9.174.213,561,1,449600
https://www.adameve.com,https://www.adameve.com,23.9.174.203,379,1,85600
https://www.bankier.pl,https://www.bankier.pl,104.22.72.129,430,0,389600
https://www.mainpost.de,https://www.mainpost.de,82.211.32.210,318,91,8960
https://www.anwb.nl,https://www.anwb.nl,23.199.63.99,448,0,32080
https://hotnews.ro,https://hotnews.ro,192.0.66.98,789,1,668800
https://www.stackumbrella.com,https://www.stackumbrella.com,162.159.136.54,127,1,257600
https://mev.scba.gov.ar,https://mev.scba.gov.ar/images/VerresolucionSPL28-20.pdf,200.43.236.138,132,148,3600
https://www.uqwimax.jp,https://www.uqwimax.jp,99.86.229.14,729,0,340000
https://www.clickbus.com.br,https://www.clickbus.com.br,179.191.177.77,348,0,492000
https://www.letour.fr,https://www.letour.fr,146.75.30.133,207,1,404800
https://www.rolimons.com,https://www.rolimons.com,104.26.8.58,355,0,344800
https://canlidoviz.com,https://canlidoviz.com,185.28.2.120,434,122,7072
https://toonclash.com,https://toonclash.com,104.26.12.204,221,0,10720
https://www.ladyxena.com,https://www.ladyxena.com,104.23.138.5,232,1,4960
https://bets3.in,https://bets3.in,104.21.79.45,105,0,4896
https://itemku.com,https://itemku.com,45.60.150.227,455,0,14000
https://instamoda.org,https://instamoda.org/assets/bootstrap/css/bootstrap-paper.min.css,104.21.10.127,138,1,62880
https://www.hobbylobby.com,https://www.hobbylobby.com,199.83.132.120,107,1,4800
https://www.mdjsjeux.ma,https://www.mdjsjeux.ma,23.48.104.37,103,0,7800
https://www.oggi.it,https://www.oggi.it,18.160.10.43,279,0,8400
https://www.poppen.de,https://www.poppen.de/events/,172.64.154.188,152,1,360000
https://www.mql5.com,https://www.mql5.com,142.215.208.239,212,7,5144
https://cas.correios.com.br,https://cas.correios.com.br/ruxitagentjs_ICA7NVfgqrux_10295240705110949.js,186.211.255.233,229,130,1024
https://mobile.southwest.com,https://mobile.southwest.com/swa-resources/scripts/swa-di.js,23.56.9.182,298,0,560000
https://m.ruta1000.com.ar,https://m.ruta1000.com.ar/index2008.php,172.67.161.101,111,1,6680
https://app.getgrass.io,https://app.getgrass.io/_next/static/chunks/fd9d1056-c497f3fee127343b.js,18.160.41.122,160,1,197600
https://www.datart.cz,https://www.datart.cz,185.115.1.165,702,103,4824
https://www.updatemarts.com,https://www.updatemarts.com,172.253.115.121,743,1,56160
https://www.paguemenos.com.br,https://www.paguemenos.com.br,179.191.175.69,1802,29,19280
https://www.greenhouse.com,https://www.greenhouse.com,146.75.30.133,135,1,354400
https://allabout.co.jp,https://allabout.co.jp,23.9.133.140,173,1,128800
